Code,Variety,Class,Trial,Collaborative,Location,Year,Yield,Test,Protein,Height,Lodging,Headingdate,Stripe
SWW10005,Rosalyn,SWW,OWEYT,OR,North_Valley,2019,149.0051215,59.15,8.9,41.25,NA,NA,NA
SWW10006,Bobtail,SWW,OWEYT,OR,North_Valley,2019,150.0405549,58.16666667,9.333333333,40.66666667,NA,NA,NA
SWW10007,Norwest Tandem,SWW,OWEYT,OR,North_Valley,2019,150.4473818,59.3,9.325,36.75,NA,NA,NA
SWW10008,Norwest Duet,SWW,OWEYT,OR,North_Valley,2019,139.9024481,59.46666667,8.433333333,46,NA,NA,NA
SWW10009,VI Bulldog (IDN 07-28017B),SWW,OWEYT,OR,North_Valley,2019,148.1919319,60,9.9,41,NA,NA,NA
SWW10011,IDO 1708,SWW,OWEYT,OR,North_Valley,2019,119.3316079,58.425,9.2,39.75,NA,NA,NA
CW40001,ARS DH08X117-83C,Club,OWEYT,OR,North_Valley,2019,142.296918,59.86666667,8.666666667,45,NA,NA,NA
CW40007,Pritchett,Club,OWEYT,OR,North_Valley,2019,139.9580722,57.575,8.45,45.75,NA,NA,NA
SWW10020,WB 1529,SWW,OWEYT,OR,North_Valley,2019,122.2308632,60.53333333,9.433333333,40.66666667,NA,NA,NA
SWW10021,WB 1783,SWW,OWEYT,OR,North_Valley,2019,127.6216107,61.85,8.925,44.25,NA,NA,NA
SWW10022,WB 1604,SWW,OWEYT,OR,North_Valley,2019,119.3429033,59.425,8.925,37.75,NA,NA,NA
SWW10023,WB 1532,SWW,OWEYT,OR,North_Valley,2019,128.4665147,60.2,10.23333333,40.33333333,NA,NA,NA
SWW10012,LCS Artdeco,SWW,OWEYT,OR,North_Valley,2019,160.1834064,57.125,9.2,35.75,NA,NA,NA
SWW10042,LCS Biancor,SWW,OWEYT,OR,North_Valley,2019,148.7408972,58.46666667,9.4,34.33333333,NA,NA,NA
SWW10013,LCS Drive,SWW,OWEYT,OR,North_Valley,2019,136.8687451,58.525,9.35,31.5,NA,NA,NA
SWW10014,LCS Hulk,SWW,OWEYT,OR,North_Valley,2019,143.9422671,60.85,9,41.25,NA,NA,NA
SWW10015,LCS Shark,SWW,OWEYT,OR,North_Valley,2019,148.7921402,58.7,9.45,41,NA,NA,NA
SWW10016,LCS Ghost (LWW14-74143),SWW,OWEYT,OR,North_Valley,2019,157.3963053,57.425,8.55,39.25,NA,NA,NA
SWW10017,LCS Shine (LWW14-72916),SWW,OWEYT,OR,North_Valley,2019,152.6599754,59.3,8.825,34.5,NA,NA,NA
SWW10019,LWW15-71945,SWW,OWEYT,OR,North_Valley,2019,134.6880927,58.525,9.05,39.75,NA,NA,NA
SWW10198,LWW15-71898,SWW,OWEYT,OR,North_Valley,2019,139.3607819,58.875,9.05,39.25,NA,NA,NA
SWW10199,LWW16-71088,SWW,OWEYT,OR,North_Valley,2019,148.3909378,59.25,8.475,40,NA,NA,NA
SWW10025,SY Ovation,SWW,OWEYT,OR,North_Valley,2019,137.4335362,60.125,9.075,42.25,NA,NA,NA
SWW10026,SY Assure,SWW,OWEYT,OR,North_Valley,2019,140.450098,60.2,10.1,38.25,NA,NA,NA
SWW10027,SY Command,SWW,OWEYT,OR,North_Valley,2019,139.4820768,58.6,9.533333333,40.66666667,NA,NA,NA
SWW10028,SY Dayton,SWW,OWEYT,OR,North_Valley,2019,122.0793761,59.775,9.6,39.5,NA,NA,NA
SWW10030,SY Raptor,SWW,OWEYT,OR,North_Valley,2019,131.517877,58.325,8.65,38.5,NA,NA,NA
SWW10031,SY Candor (SY 09PN008#72),SWW,OWEYT,OR,North_Valley,2019,142.5956479,60.825,9.825,43.25,NA,NA,NA
SWW10200,06PN212-25,SWW,OWEYT,OR,North_Valley,2019,125.3442015,60.26666667,9.433333333,37.66666667,NA,NA,NA
SWW10035,M-Press,SWW,OWEYT,OR,North_Valley,2019,132.5803122,59.475,9.575,38,NA,NA,NA
SWW10189,Dyna-Gro Impact,SWW,OWEYT,OR,North_Valley,2019,138.4539553,59.325,8.95,39.5,NA,NA,NA
SWW10036,Nixon (OR2121086),SWW,OWEYT,OR,North_Valley,2019,137.9455317,59.2,9.533333333,42,NA,NA,NA
SWW10201,OR2130755,SWW,OWEYT,OR,North_Valley,2019,142.9268171,59.575,9.775,44.75,NA,NA,NA
SWW10202,OR2140401,SWW,OWEYT,OR,North_Valley,2019,144.6241687,59.1,9.366666667,41.66666667,NA,NA,NA
SWW10203,OR2140233,SWW,OWEYT,OR,North_Valley,2019,148.5992099,59.8,10.05,42,NA,NA,NA
SWW10204,11-163-1C,SWW,OWEYT,OR,North_Valley,2019,128.277324,60.33333333,9.4,40.66666667,NA,NA,NA
SWW10205,OR2150169,SWW,OWEYT,OR,North_Valley,2019,120.9227291,59.15,9.75,39,NA,NA,NA
SWW10206,OR2150184,SWW,OWEYT,OR,North_Valley,2019,136.7895516,59.425,9.55,41.5,NA,NA,NA
SWW10092,ORCF-101,SWW,OWEYT,OR,North_Valley,2019,139.8025142,60,9.966666667,41.66666667,NA,NA,NA
SWW10093,ORCF-102,SWW,OWEYT,OR,North_Valley,2019,132.4246287,60.275,9.275,45,NA,NA,NA
SWW10165,Curiosity CL+,SWW,OWEYT,OR,North_Valley,2019,117.9625215,60.225,9.1,46.75,NA,NA,NA
SWW10166,Resilience CL+,SWW,OWEYT,OR,North_Valley,2019,141.4812154,60.25,9.85,41.25,NA,NA,NA
SWW10167,Stingray CL+ (WA 8275 CL+),SWW,OWEYT,OR,North_Valley,2019,150.814244,59.675,9.75,41.25,NA,NA,NA
SWW10095,WB 1376 CLP,SWW,OWEYT,OR,North_Valley,2019,139.5324276,62.1,11.025,42.5,NA,NA,NA
SWW10162,UI Magic CL+,SWW,OWEYT,OR,North_Valley,2019,138.2672471,60.575,9.4,38.25,NA,NA,NA
SWW10163,UI Castle CL+,SWW,OWEYT,OR,North_Valley,2019,139.6682962,60.9,9.175,44,NA,NA,NA
SWW10207,UIL 17-6333 CL+,SWW,OWEYT,OR,North_Valley,2019,130.4214481,61.1,10.125,36.75,NA,NA,NA
SWW10208,UIL 17-6451 CL+,SWW,OWEYT,OR,North_Valley,2019,139.7659407,60.6,10.13333333,44.33333333,NA,NA,NA
SWW10168,OR 2x2 CL+ (ORI2150031 Cl+),SWW,OWEYT,OR,North_Valley,2019,123.6735334,60.325,10.325,41.5,NA,NA,NA
SWW10172,ORI2161244 CL+,SWW,OWEYT,OR,North_Valley,2019,142.0452349,59.2,10.325,41,NA,NA,NA
SWW10173,Appleby CL+ (ORI2161250 CL+),SWW,OWEYT,OR,North_Valley,2019,134.9035707,58.775,9.8,42,NA,NA,NA
SWW10209,ORI2170011 Cl+,SWW,OWEYT,OR,North_Valley,2019,145.9964684,58.7,9.8,37,NA,NA,NA
SWW10001,Stephens,SWW,OWEYT,OR,Ontario,2019,144.5396302,61.6,8.866666667,NA,0,NA,NA
SWW10003,Mary,SWW,OWEYT,OR,Ontario,2019,144.3312004,62.35,8.225,NA,0,NA,NA
SWW10004,Kaseberg,SWW,OWEYT,OR,Ontario,2019,146.6780203,60.275,8.375,NA,0,NA,NA
SWW10005,Rosalyn,SWW,OWEYT,OR,Ontario,2019,149.2192341,60.825,8.525,NA,0,NA,NA
SWW10006,Bobtail,SWW,OWEYT,OR,Ontario,2019,138.0372307,60,8.65,NA,2.5,NA,NA
SWW10007,Norwest Tandem,SWW,OWEYT,OR,Ontario,2019,140.9990373,61.8,9.025,NA,0,NA,NA
SWW10008,Norwest Duet,SWW,OWEYT,OR,Ontario,2019,148.6649135,62.2,9.775,NA,17.5,NA,NA
SWW10009,VI Bulldog (IDN 07-28017B),SWW,OWEYT,OR,Ontario,2019,123.3285742,61.125,8.675,NA,0,NA,NA
SWW10011,IDO 1708,SWW,OWEYT,OR,Ontario,2019,132.981004,59.625,8.525,NA,25,NA,NA
CW40001,ARS DH08X117-83C,Club,OWEYT,OR,Ontario,2019,118.6933887,62.725,9.1,NA,8.75,NA,NA
CW40007,Pritchett,Club,OWEYT,OR,Ontario,2019,132.8382251,61.125,9.1,NA,8.25,NA,NA
SWW10020,WB 1529,SWW,OWEYT,OR,Ontario,2019,126.2876895,62.06666667,8.633333333,NA,0,NA,NA
SWW10021,WB 1783,SWW,OWEYT,OR,Ontario,2019,135.8494335,62.725,8.825,NA,6.25,NA,NA
SWW10022,WB 1604,SWW,OWEYT,OR,Ontario,2019,140.8859902,62.225,9.7,NA,3.75,NA,NA
SWW10023,WB 1532,SWW,OWEYT,OR,Ontario,2019,121.122587,61.625,10.65,NA,53.75,NA,NA
SWW10012,LCS Artdeco,SWW,OWEYT,OR,Ontario,2019,147.9934775,60.75,9.375,NA,2.5,NA,NA
SWW10042,LCS Biancor,SWW,OWEYT,OR,Ontario,2019,146.7973876,60.875,8.9,NA,0.75,NA,NA
SWW10013,LCS Drive,SWW,OWEYT,OR,Ontario,2019,135.3587182,58.975,9.05,NA,0,NA,NA
SWW10014,LCS Hulk,SWW,OWEYT,OR,Ontario,2019,155.2756179,62.85,9.65,NA,0,NA,NA
SWW10015,LCS Shark,SWW,OWEYT,OR,Ontario,2019,129.8546529,60.25,8.575,NA,0.75,NA,NA
SWW10016,LCS Ghost (LWW14-74143),SWW,OWEYT,OR,Ontario,2019,149.7759572,59.15,8.225,NA,2,NA,NA
SWW10017,LCS Shine (LWW14-72916),SWW,OWEYT,OR,Ontario,2019,152.3870399,61.75,9.275,NA,0,NA,NA
SWW10019,LWW15-71945,SWW,OWEYT,OR,Ontario,2019,153.4833967,60.9,8.925,NA,0,NA,NA
SWW10198,LWW15-71898,SWW,OWEYT,OR,Ontario,2019,148.3589037,60.95,9.125,NA,0,NA,NA
SWW10199,LWW16-71088,SWW,OWEYT,OR,Ontario,2019,153.4307565,61.675,8.5,NA,7.5,NA,NA
SWW10025,SY Ovation,SWW,OWEYT,OR,Ontario,2019,148.7603842,61.825,8.55,NA,0,NA,NA
SWW10026,SY Assure,SWW,OWEYT,OR,Ontario,2019,126.8394666,62.475,10,NA,7.5,NA,NA
SWW10027,SY Command,SWW,OWEYT,OR,Ontario,2019,133.4830981,60.125,8.9,NA,7.5,NA,NA
SWW10028,SY Dayton,SWW,OWEYT,OR,Ontario,2019,142.4931366,62.075,9.125,NA,5.75,NA,NA
SWW10030,SY Raptor,SWW,OWEYT,OR,Ontario,2019,149.659864,60.9,9.05,NA,0.75,NA,NA
SWW10031,SY Candor (SY 09PN008#72),SWW,OWEYT,OR,Ontario,2019,143.0744736,61.225,9.325,NA,5,NA,NA
SWW10200,06PN212-25,SWW,OWEYT,OR,Ontario,2019,135.2243675,62.575,8.85,NA,0,NA,NA
SWW10035,M-Press,SWW,OWEYT,OR,Ontario,2019,130.9383819,60.925,8.45,NA,0,NA,NA
SWW10189,Dyna-Gro Impact,SWW,OWEYT,OR,Ontario,2019,127.5111607,62.3,8.525,NA,0,NA,NA
SWW10036,Nixon (OR2121086),SWW,OWEYT,OR,Ontario,2019,140.7025001,61.525,8.525,NA,0,NA,NA
SWW10201,OR2130755,SWW,OWEYT,OR,Ontario,2019,139.5116076,61.6,8.875,NA,2.5,NA,NA
SWW10202,OR2140401,SWW,OWEYT,OR,Ontario,2019,140.3872855,59.525,8.325,NA,0,NA,NA
SWW10203,OR2140233,SWW,OWEYT,OR,Ontario,2019,125.6593833,60.525,8.575,NA,6.25,NA,NA
SWW10204,11-163-1C,SWW,OWEYT,OR,Ontario,2019,134.4035076,62.05,8.575,NA,0,NA,NA
SWW10205,OR2150169,SWW,OWEYT,OR,Ontario,2019,130.6534392,61.45,9.925,NA,0,NA,NA
SWW10206,OR2150184,SWW,OWEYT,OR,Ontario,2019,134.5525919,62.05,9.15,NA,0,NA,NA
SWW10092,ORCF-101,SWW,OWEYT,OR,Ontario,2019,121.983108,61.375,8.85,NA,2.5,NA,NA
SWW10093,ORCF-102,SWW,OWEYT,OR,Ontario,2019,128.3692118,61.15,8.475,NA,0,NA,NA
SWW10165,Curiosity CL+,SWW,OWEYT,OR,Ontario,2019,127.3053042,61.25,9.375,NA,77.5,NA,NA
SWW10166,Resilience CL+,SWW,OWEYT,OR,Ontario,2019,139.0937961,61.525,9.2,NA,0,NA,NA
SWW10167,Stingray CL+ (WA 8275 CL+),SWW,OWEYT,OR,Ontario,2019,131.7229234,62,9.025,NA,0,NA,NA
SWW10095,WB 1376 CLP,SWW,OWEYT,OR,Ontario,2019,126.9122452,63.55,9.775,NA,0,NA,NA
SWW10162,UI Magic CL+,SWW,OWEYT,OR,Ontario,2019,143.1111811,62.325,9.05,NA,5,NA,NA
SWW10163,UI Castle CL+,SWW,OWEYT,OR,Ontario,2019,140.6082195,62.4,9.425,NA,33.75,NA,NA
SWW10207,UIL 17-6333 CL+,SWW,OWEYT,OR,Ontario,2019,135.2022439,62.425,9.05,NA,0,NA,NA
SWW10208,UIL 17-6451 CL+,SWW,OWEYT,OR,Ontario,2019,130.6545806,62.15,8.8,NA,0,NA,NA
SWW10168,OR 2x2 CL+ (ORI2150031 Cl+),SWW,OWEYT,OR,Ontario,2019,124.1870906,61.25,9.5,NA,0,NA,NA
SWW10172,ORI2161244 CL+,SWW,OWEYT,OR,Ontario,2019,120.4750871,61.5,9.4,NA,0,NA,NA
SWW10173,Appleby CL+ (ORI2161250 CL+),SWW,OWEYT,OR,Ontario,2019,127.7791881,62.225,9.575,NA,0,NA,NA
SWW10209,ORI2170011 Cl+,SWW,OWEYT,OR,Ontario,2019,131.2469035,60.5,9.525,NA,0,NA,NA
SWW10001,Stephens,SWW,OWEYT,OR,Pomeroy,2019,66.87965575,61.775,10.55,28.5,NA,NA,NA
SWW10003,Mary,SWW,OWEYT,OR,Pomeroy,2019,71.70873284,62.5,10.06666667,27.33333333,NA,NA,NA
SWW10004,Kaseberg,SWW,OWEYT,OR,Pomeroy,2019,64.03007279,62.125,10.125,26.5,NA,NA,NA
SWW10005,Rosalyn,SWW,OWEYT,OR,Pomeroy,2019,79.69443183,61.325,9.1,28,NA,NA,NA
SWW10006,Bobtail,SWW,OWEYT,OR,Pomeroy,2019,81.9011348,60.225,9,29.25,NA,NA,NA
SWW10007,Norwest Tandem,SWW,OWEYT,OR,Pomeroy,2019,81.26726015,62.925,10.05,26.5,NA,NA,NA
SWW10008,Norwest Duet,SWW,OWEYT,OR,Pomeroy,2019,73.94547323,63.16666667,10.16666667,33,NA,NA,NA
SWW10009,VI Bulldog (IDN 07-28017B),SWW,OWEYT,OR,Pomeroy,2019,75.6340392,63.65,10.05,29,NA,NA,NA
SWW10011,IDO 1708,SWW,OWEYT,OR,Pomeroy,2019,54.81987318,61.43333333,10.3,28,NA,NA,NA
CW40001,ARS DH08X117-83C,Club,OWEYT,OR,Pomeroy,2019,70.42587263,63.825,10.15,29.25,NA,NA,NA
CW40007,Pritchett,Club,OWEYT,OR,Pomeroy,2019,75.39791096,62.65,9.925,30.75,NA,NA,NA
SWW10020,WB 1529,SWW,OWEYT,OR,Pomeroy,2019,68.4262269,64,10.875,27.75,NA,NA,NA
SWW10021,WB 1783,SWW,OWEYT,OR,Pomeroy,2019,68.81972201,64.3,10.975,28.75,NA,NA,NA
SWW10022,WB 1604,SWW,OWEYT,OR,Pomeroy,2019,63.40732791,63.125,10.65,27,NA,NA,NA
SWW10023,WB 1532,SWW,OWEYT,OR,Pomeroy,2019,65.77426676,62.8,10.575,27,NA,NA,NA
SWW10012,LCS Artdeco,SWW,OWEYT,OR,Pomeroy,2019,76.56053354,61.525,9.4,26.25,NA,NA,NA
SWW10042,LCS Biancor,SWW,OWEYT,OR,Pomeroy,2019,62.83299456,61.725,9.625,24.75,NA,NA,NA
SWW10013,LCS Drive,SWW,OWEYT,OR,Pomeroy,2019,69.58642231,61.95,10.025,25.25,NA,NA,NA
SWW10014,LCS Hulk,SWW,OWEYT,OR,Pomeroy,2019,78.00534456,62.775,10.275,27.25,NA,NA,NA
SWW10015,LCS Shark,SWW,OWEYT,OR,Pomeroy,2019,76.79305524,61.075,9.975,26.75,NA,NA,NA
SWW10016,LCS Ghost (LWW14-74143),SWW,OWEYT,OR,Pomeroy,2019,76.49288191,60.1,9.025,29,NA,NA,NA
SWW10017,LCS Shine (LWW14-72916),SWW,OWEYT,OR,Pomeroy,2019,77.33310376,62.025,9.05,25,NA,NA,NA
SWW10019,LWW15-71945,SWW,OWEYT,OR,Pomeroy,2019,83.1030642,60.725,9,28,NA,NA,NA
SWW10198,LWW15-71898,SWW,OWEYT,OR,Pomeroy,2019,78.30045007,61.725,9.25,27,NA,NA,NA
SWW10199,LWW16-71088,SWW,OWEYT,OR,Pomeroy,2019,79.47981494,63.025,9.1,27,NA,NA,NA
SWW10025,SY Ovation,SWW,OWEYT,OR,Pomeroy,2019,69.20424723,62.7,10.5,27,NA,NA,NA
SWW10026,SY Assure,SWW,OWEYT,OR,Pomeroy,2019,72.33720518,63.85,10.6,28,NA,NA,NA
SWW10027,SY Command,SWW,OWEYT,OR,Pomeroy,2019,73.05156073,62.025,9.7,27.25,NA,NA,NA
SWW10028,SY Dayton,SWW,OWEYT,OR,Pomeroy,2019,73.25148384,62.9,10.275,26.75,NA,NA,NA
SWW10030,SY Raptor,SWW,OWEYT,OR,Pomeroy,2019,69.87324849,62.35,10.45,26.75,NA,NA,NA
SWW10031,SY Candor (SY 09PN008#72),SWW,OWEYT,OR,Pomeroy,2019,67.38546093,62.85,10.075,27.25,NA,NA,NA
SWW10200,06PN212-25,SWW,OWEYT,OR,Pomeroy,2019,72.90571949,62.475,10.55,26.25,NA,NA,NA
SWW10035,M-Press,SWW,OWEYT,OR,Pomeroy,2019,78.17334888,62.73333333,9.966666667,27,NA,NA,NA
SWW10189,Dyna-Gro Impact,SWW,OWEYT,OR,Pomeroy,2019,78.501789,63.575,10.175,27.5,NA,NA,NA
SWW10036,Nixon (OR2121086),SWW,OWEYT,OR,Pomeroy,2019,77.91273553,62.425,10.025,31.5,NA,NA,NA
SWW10201,OR2130755,SWW,OWEYT,OR,Pomeroy,2019,73.63810774,62.85,10.875,30.25,NA,NA,NA
SWW10202,OR2140401,SWW,OWEYT,OR,Pomeroy,2019,71.88875791,61.925,9.85,29.25,NA,NA,NA
SWW10203,OR2140233,SWW,OWEYT,OR,Pomeroy,2019,74.14331977,61.95,10.4,29.5,NA,NA,NA
SWW10204,11-163-1C,SWW,OWEYT,OR,Pomeroy,2019,69.61311276,63.36666667,10.46666667,29.33333333,NA,NA,NA
SWW10205,OR2150169,SWW,OWEYT,OR,Pomeroy,2019,68.83040424,62.225,11.125,27.25,NA,NA,NA
SWW10206,OR2150184,SWW,OWEYT,OR,Pomeroy,2019,66.38630502,63.175,10.5,28.25,NA,NA,NA
SWW10092,ORCF-101,SWW,OWEYT,OR,Pomeroy,2019,70.42396047,62.6,10.56666667,29.33333333,NA,NA,NA
SWW10093,ORCF-102,SWW,OWEYT,OR,Pomeroy,2019,72.01811915,63.1,10.725,29.75,NA,NA,NA
SWW10165,Curiosity CL+,SWW,OWEYT,OR,Pomeroy,2019,66.75217975,63.475,9.65,34,NA,NA,NA
SWW10166,Resilience CL+,SWW,OWEYT,OR,Pomeroy,2019,72.72826054,63.15,10.5,28.25,NA,NA,NA
SWW10167,Stingray CL+ (WA 8275 CL+),SWW,OWEYT,OR,Pomeroy,2019,78.18855201,63.3,10.35,29.5,NA,NA,NA
SWW10095,WB 1376 CLP,SWW,OWEYT,OR,Pomeroy,2019,59.57945818,64.15,11.625,29.25,NA,NA,NA
SWW10162,UI Magic CL+,SWW,OWEYT,OR,Pomeroy,2019,72.98436248,63.725,10.45,28.25,NA,NA,NA
SWW10163,UI Castle CL+,SWW,OWEYT,OR,Pomeroy,2019,69.80695033,63.8,10.825,28.75,NA,NA,NA
SWW10207,UIL 17-6333 CL+,SWW,OWEYT,OR,Pomeroy,2019,74.77369658,64.65,10.75,27.5,NA,NA,NA
SWW10208,UIL 17-6451 CL+,SWW,OWEYT,OR,Pomeroy,2019,72.88677438,63.625,11.225,31,NA,NA,NA
SWW10168,OR 2x2 CL+ (ORI2150031 Cl+),SWW,OWEYT,OR,Pomeroy,2019,67.79497565,62.7,11.2,30.25,NA,NA,NA
SWW10172,ORI2161244 CL+,SWW,OWEYT,OR,Pomeroy,2019,65.86326831,63.375,10.975,28.25,NA,NA,NA
SWW10173,Appleby CL+ (ORI2161250 CL+),SWW,OWEYT,OR,Pomeroy,2019,62.82658582,63.375,10.975,28.75,NA,NA,NA
SWW10209,ORI2170011 Cl+,SWW,OWEYT,OR,Pomeroy,2019,58.98013158,62.53333333,10.23333333,26,NA,NA,NA
SWW10200,06PN212-25,SWW,OWEYT,WA,Walla_Walla,2019,106,61.9,11.2,38,NA,NA,NA
SWW10210,11PN042#64,SWW,OWEYT,WA,Walla_Walla,2019,105,61.3,10.5,39,NA,NA,NA
SWW10211,11PN044#84,SWW,OWEYT,WA,Walla_Walla,2019,110,62.6,11.7,40,NA,NA,NA
CW40021,ARS09X492-6CBW,Club,OWEYT,WA,Walla_Walla,2019,108,62.5,12.5,39,NA,NA,NA
CW40001,ARSDH08X117-83C,Club,OWEYT,WA,Walla_Walla,2019,99,63.4,11.6,41,NA,NA,NA
CW40003,ARS-Castella (ARS20060123-31C),Club,OWEYT,WA,Walla_Walla,2019,117,63,11.6,42,NA,NA,NA
CW40004,ARS-Crescent,Club,OWEYT,WA,Walla_Walla,2019,118,63,11.1,42,NA,NA,NA
SWW10189,Dyna-Gro Impact,SWW,OWEYT,WA,Walla_Walla,2019,109,62.9,11.2,38,NA,NA,NA
SWW10212,IDO1808,SWW,OWEYT,WA,Walla_Walla,2019,103,61.6,10.7,40,NA,NA,NA
SWW10213,IDO1810,SWW,OWEYT,WA,Walla_Walla,2019,106,63.4,11.4,41,NA,NA,NA
SWW10046,Jasper,SWW,OWEYT,WA,Walla_Walla,2019,108,62.3,11,40,NA,NA,NA
SWW10006,Bobtail,SWW,OWEYT,WA,Walla_Walla,2019,118,60.9,10.2,38,NA,NA,NA
SWW10014,LCS Hulk,SWW,OWEYT,WA,Walla_Walla,2019,100,63.5,11.4,39,NA,NA,NA
SWW10012,LCS Artdeco,SWW,OWEYT,WA,Walla_Walla,2019,102,61.5,10.7,36,NA,NA,NA
SWW10035,M-press,SWW,OWEYT,WA,Walla_Walla,2019,115,62.2,10.8,38,NA,NA,NA
SWW10008,Norwest Duet,SWW,OWEYT,WA,Walla_Walla,2019,106,62.7,10.9,45,NA,NA,NA
SWW10007,Norwest Tandem,SWW,OWEYT,WA,Walla_Walla,2019,110,61.8,10.8,35,NA,NA,NA
SWW10036,Nixon (OR2121086),SWW,OWEYT,WA,Walla_Walla,2019,110,62.2,11.2,41,NA,NA,NA
SWW10092,ORCF-101,SWW,OWEYT,WA,Walla_Walla,2019,103,62.5,11.2,40,NA,NA,NA
CW40007,Pritchett,Club,OWEYT,WA,Walla_Walla,2019,102,61,11,42,NA,NA,NA
SWW10001,Stephens,SWW,OWEYT,WA,Walla_Walla,2019,103,62,11.2,39,NA,NA,NA
SWW10060,Puma,SWW,OWEYT,WA,Walla_Walla,2019,109,62.5,11.2,45,NA,NA,NA
SWW10013,LCS Drive,SWW,OWEYT,WA,Walla_Walla,2019,86,60.5,11.1,32,NA,NA,NA
SWW10031,SY Candor (09PN008#72),SWW,OWEYT,WA,Walla_Walla,2019,92,62.6,11.1,39,NA,NA,NA
SWW10027,SY Command,SWW,OWEYT,WA,Walla_Walla,2019,105,60.8,9.8,38,NA,NA,NA
SWW10041,UI Sparrow,SWW,OWEYT,WA,Walla_Walla,2019,115,61.1,10.7,45,NA,NA,NA
SWW10054,UIL 09-15702A,SWW,OWEYT,WA,Walla_Walla,2019,112,62.7,11.4,41,NA,NA,NA
SWW10015,LCS Shark,SWW,OWEYT,WA,Walla_Walla,2019,96,61.1,11.2,38,NA,NA,NA
SWW10016,LCS Ghost (LWW14-74143),SWW,OWEYT,WA,Walla_Walla,2019,110,60.3,10,40,NA,NA,NA
SWW10214,LWW15-71682,SWW,OWEYT,WA,Walla_Walla,2019,101,63.2,10.9,36,NA,NA,NA
SWW10198,LWW15-71898,SWW,OWEYT,WA,Walla_Walla,2019,108,62,10.5,37,NA,NA,NA
SWW10019,LCS Blackjack (LWW15-71945),SWW,OWEYT,WA,Walla_Walla,2019,110,60.9,10.5,39,NA,NA,NA
SWW10132,Madsen,SWW,OWEYT,WA,Walla_Walla,2019,105,62.3,11.5,40,NA,NA,NA
SWW10023,WB1532,SWW,OWEYT,WA,Walla_Walla,2019,100,63,11.7,38,NA,NA,NA
SWW10020,WB1529,SWW,OWEYT,WA,Walla_Walla,2019,103,64.1,11.4,38,NA,NA,NA
SWW10215,PNW Hailey,SWW,OWEYT,WA,Walla_Walla,2019,116,63.6,11,41,NA,NA,NA
SWW10022,WB1604,SWW,OWEYT,WA,Walla_Walla,2019,99,62.2,10.9,38,NA,NA,NA
SWW10021,WB1783,SWW,OWEYT,WA,Walla_Walla,2019,109,64.2,11.8,40,NA,NA,NA
SWW10066,Xerpha,SWW,OWEYT,WA,Walla_Walla,2019,112,62.3,10.8,41,NA,NA,NA
SWW10049,Purl (WA 8234),SWW,OWEYT,WA,Walla_Walla,2019,114,62.7,11.2,41,NA,NA,NA
SWW10004,Kaseberg,SWW,OWEYT,WA,Walla_Walla,2019,87,61.8,10.4,37,NA,NA,NA
SWW10005,Rosalyn,SWW,OWEYT,WA,Walla_Walla,2019,111,61.3,10.3,38,NA,NA,NA
SWW10026,SY Assure,SWW,OWEYT,WA,Walla_Walla,2019,105,62.6,11.3,37,NA,NA,NA
SWW10028,SY Dayton,SWW,OWEYT,WA,Walla_Walla,2019,117,62.2,10.7,38,NA,NA,NA
SWW10025,SY Ovation,SWW,OWEYT,WA,Walla_Walla,2019,107,62.2,11,39,NA,NA,NA
SWW10030,SY Raptor,SWW,OWEYT,WA,Walla_Walla,2019,114,61,10.9,40,NA,NA,NA
SWW10009,VI Bulldog (UIL 07-28017B),SWW,OWEYT,WA,Walla_Walla,2019,99,63.3,11.2,38,NA,NA,NA
SWW10042,LCS Biancor,SWW,OWEYT,WA,Walla_Walla,2019,95,61.8,10.4,34,NA,NA,NA
SWW10017,LCS Shine (LWW14-72916),SWW,OWEYT,WA,Walla_Walla,2019,97,62.2,10.2,34,NA,NA,NA
SWW10225,WA 8307,SWW,OWEYT,WA,Walla_Walla,2019,122,61,11.5,41,NA,NA,NA
SWW10199,LWW16-71088,SWW,OWEYT,WA,Walla_Walla,2019,105,62.4,10,37,NA,NA,NA
SWW10033,WA 8293,SWW,OWEYT,WA,Walla_Walla,2019,117,63,11.1,42,NA,NA,NA
SWW10003,Mary,SWW,OWEYT,WA,Walla_Walla,2019,107,62.6,11.1,38,NA,NA,NA
SWW10034,YS-201,SWW,OWEYT,WA,Walla_Walla,2019,96,61.5,11.4,38,NA,NA,NA
SWW10201,OR2130755,SWW,OWEYT,WA,Walla_Walla,2019,99,62.3,11.6,44,NA,NA,NA
SWW10203,OR2140233,SWW,OWEYT,WA,Walla_Walla,2019,107,61.9,10.9,41,NA,NA,NA
SWW10202,OR2140401,SWW,OWEYT,WA,Walla_Walla,2019,113,61.2,10.8,40,NA,NA,NA
SWW10205,OR2150169,SWW,OWEYT,WA,Walla_Walla,2019,94,63.2,12.3,39,NA,NA,NA
SWW10206,OR2150184,SWW,OWEYT,WA,Walla_Walla,2019,99,62.6,11.5,40,NA,NA,NA
SWW10204,11-163-1C,SWW,OWEYT,WA,Walla_Walla,2019,100,63,11,40,NA,NA,NA
SWW10001,Stephens,SWW,OWEYT,OR,Pomeroy,2020,98.01847045,63.2,9.2,33.33333333,NA,NA,NA
SWW10003,Mary,SWW,OWEYT,OR,Pomeroy,2020,106.5924119,63.26666667,9.2,35,NA,NA,NA
